,AUS_CA,AUT_CA,BEL_CA,BRA_CA,CAN_CA,CHE_CA,CHN_CA,CYP_CA,DEU_CA,ESP_CA,EST_CA,FIN_CA,FRA_CA,GBR_CA,GRC_CA,HRV_CA,HUN_CA,IDN_CA,IND_CA,IRL_CA,ITA_CA,JPN_CA,KOR_CA,LTU_CA,LUX_CA,LVA_CA,MEX_CA,MLT_CA,NLD_CA,NOR_CA,NZL_CA,POL_CA,PRT_CA,SVK_CA,SVN_CA,SWE_CA,TUR_CA,ZAF_CA,AUS_Exports,AUT_Exports,BEL_Exports,BRA_Exports,CAN_Exports,CHE_Exports,CHN_Exports,CYP_Exports,DEU_Exports,ESP_Exports,EST_Exports,FIN_Exports,FRA_Exports,GBR_Exports,GRC_Exports,HRV_Exports,HUN_Exports,IDN_Exports,IND_Exports,IRL_Exports,ITA_Exports,JPN_Exports,KOR_Exports,LTU_Exports,LUX_Exports,LVA_Exports,MEX_Exports,MLT_Exports,NLD_Exports,NOR_Exports,NZL_Exports,POL_Exports,PRT_Exports,SVK_Exports,SVN_Exports,SWE_Exports,TUR_Exports,ZAF_Exports,AUS_Imports,AUT_Imports,BEL_Imports,BRA_Imports,CAN_Imports,CHE_Imports,CHN_Imports,CYP_Imports,DEU_Imports,ESP_Imports,EST_Imports,FIN_Imports,FRA_Imports,GBR_Imports,GRC_Imports,HRV_Imports,HUN_Imports,IDN_Imports,IND_Imports,IRL_Imports,ITA_Imports,JPN_Imports,KOR_Imports,LTU_Imports,LUX_Imports,LVA_Imports,MEX_Imports,MLT_Imports,NLD_Imports,NOR_Imports,NZL_Imports,POL_Imports,PRT_Imports,SVK_Imports,SVN_Imports,SWE_Imports,TUR_Imports,ZAF_Imports,AUS_CPI,AUT_CPI,BEL_CPI,BRA_CPI,CAN_CPI,CHE_CPI,CHN_CPI,CYP_CPI,DEU_CPI,ESP_CPI,EST_CPI,FIN_CPI,FRA_CPI,GBR_CPI,GRC_CPI,HRV_CPI,HUN_CPI,IDN_CPI,IND_CPI,IRL_CPI,ITA_CPI,JPN_CPI,KOR_CPI,LTU_CPI,LUX_CPI,LVA_CPI,MEX_CPI,MLT_CPI,NLD_CPI,NOR_CPI,NZL_CPI,POL_CPI,PRT_CPI,SVK_CPI,SVN_CPI,SWE_CPI,TUR_CPI,ZAF_CPI,AUT_PPI,BRA_PPI,IDN_PPI,IND_PPI,AUS_GDP,AUT_GDP,BEL_GDP,BRA_GDP,CAN_GDP,CHE_GDP,CHN_GDP,CYP_GDP,DEU_GDP,ESP_GDP,EST_GDP,FIN_GDP,FRA_GDP,GBR_GDP,GRC_GDP,HRV_GDP,HUN_GDP,IDN_GDP,IND_GDP,IRL_GDP,ITA_GDP,JPN_GDP,KOR_GDP,LTU_GDP,LUX_GDP,LVA_GDP,MEX_GDP,MLT_GDP,NLD_GDP,NOR_GDP,NZL_GDP,POL_GDP,PRT_GDP,SVK_GDP,SVN_GDP,SWE_GDP,TUR_GDP,ZAF_GDP
2016-01-01,-58275684539.1344,6028432384.20792,6363243452.05938,-63408884124.215,-54695520049.8056,61630612275.2152,293022317035.547,-48615723.4393586,277320527052.803,24569266469.5639,341116115.999715,-2128014136.15386,-8170801718.91238,-144834307320.881,-1611391808.26586,1436149011.96378,2653372714.15957,-17518744569.4758,-22456838009.6209,18645813414.0091,22759046366.6183,136471801667.015,105118600000.0,-1045775084.77299,3376861230.39144,-33288548.6954912,-31535662037.0,300542507.196193,38156626684.3622,31105578188.4766,-4662724381.9611,-6363000000.0,1011707027.57892,-1829086067.87235,1758966420.29175,13013249146.5039,-21354000000.0,-14944186632.1317,271152836560.501,202662480693.772,359051241755.781,232488824444.589,495747450357.728,443048390064.017,2362097053268.77,13939939819.9925,1458592274325.0,401637009328.906,17725037607.8473,83446464503.9062,774108364253.242,815304691846.949,62624189486.0054,23169362936.2692,109507057001.96,182158298802.029,416787940847.812,371713639723.993,537833599948.242,775051882733.212,630243710500.662,28498914823.207,115238593327.577,16490529213.9902,414495031033.993,12331132058.7243,651561445019.531,149733264441.459,49784689412.298,226401379493.302,80984130312.3324,80879458866.2308,33169954107.1222,219284872891.792,212027217924.647,96085897668.3633,291850364122.4,188716276454.947,355884802917.226,253272712377.634,534115083556.223,370031119305.329,2003260696070.09,13390806128.0645,1204648073431.64,365267176774.219,16894724760.0449,84376236306.25,776983112152.851,859564412420.216,64373439742.7746,23062230960.1501,100014767347.158,178863652305.893,465097595426.184,282073796598.715,485192095144.804,799671850411.581,529869468434.793,28908846550.9062,95691946360.7722,16803736936.4234,439821695268.006,11166586781.701,592155905829.687,123654686369.743,47973639707.8052,216474598753.15,79509937177.2523,79130064372.7859,29706227946.6019,202930207436.24,229538119984.162,100591042327.088,112.044745057232,110.688581802368,108.629692097897,138.388614560102,108.672009158557,98.1717745930005,114.922122819495,101.728529974231,107.199187857464,106.511929320121,111.474566584111,108.789529224042,105.579017755019,110.958017384871,100.771321684226,107.372942018611,111.384403984885,132.300991429788,146.790501522574,104.676637876554,107.498700856028,103.594656354368,109.82747242569,107.624882767344,109.200109200109,107.544870498588,119.410675116721,108.161695229016,109.183218539311,108.587458148584,107.943293912264,108.126741968608,107.042632369495,108.736626198791,105.947115172383,103.594817159687,146.067825112108,130.278204471753,103.761335896697,136.117387036975,81.0482452712209,123.005391455829,1351296372254.31,379546097300.633,461044767544.531,1802212206814.5,1556508816217.14,694118186379.628,11280814787468.9,19909278416.8575,3423568450957.03,1206164777553.12,23311847750.9394,233210733506.25,2442483452642.5,2927911140916.73,194567373678.099,51005200669.6941,125244126623.289,860854232686.214,2103588360044.94,302391428540.035,1845428048839.1,4444930651964.18,1466038936206.43,41540954817.2039,60071584216.1375,26344565876.8902,1213294467779.98,11340795032.9304,775743675302.734,388159512245.53,178224167087.99,480054118583.367,199038523119.639,89178548717.3324,42709468274.8137,501698263620.663,864313810469.009,346709790458.563
2016-04-01,-58275684539.1344,6028432384.20792,6363243452.05938,-63408884124.215,-54695520049.8056,61630612275.2152,293022317035.547,-48615723.4393586,277320527052.803,24569266469.5639,341116115.999715,-2128014136.15386,-8170801718.91238,-144834307320.881,-1611391808.26586,1436149011.96378,2653372714.15957,-17518744569.4758,-22456838009.6209,18645813414.0091,22759046366.6183,136471801667.015,105118600000.0,-1045775084.77299,3376861230.39144,-33288548.6954912,-31535662037.0,300542507.196193,38156626684.3622,31105578188.4766,-4662724381.9611,-6363000000.0,1011707027.57892,-1829086067.87235,1758966420.29175,13013249146.5039,-21354000000.0,-14944186632.1317,271152836560.501,202662480693.772,359051241755.781,232488824444.589,495747450357.728,443048390064.017,2362097053268.77,13939939819.9925,1458592274325.0,401637009328.906,17725037607.8473,83446464503.9062,774108364253.242,815304691846.949,62624189486.0054,23169362936.2692,109507057001.96,182158298802.029,416787940847.812,371713639723.993,537833599948.242,775051882733.212,630243710500.662,28498914823.207,115238593327.577,16490529213.9902,414495031033.993,12331132058.7243,651561445019.531,149733264441.459,49784689412.298,226401379493.302,80984130312.3324,80879458866.2308,33169954107.1222,219284872891.792,212027217924.647,96085897668.3633,291850364122.4,188716276454.947,355884802917.226,253272712377.634,534115083556.223,370031119305.329,2003260696070.09,13390806128.0645,1204648073431.64,365267176774.219,16894724760.0449,84376236306.25,776983112152.851,859564412420.216,64373439742.7746,23062230960.1501,100014767347.158,178863652305.893,465097595426.184,282073796598.715,485192095144.804,799671850411.581,529869468434.793,28908846550.9062,95691946360.7722,16803736936.4234,439821695268.006,11166586781.701,592155905829.687,123654686369.743,47973639707.8052,216474598753.15,79509937177.2523,79130064372.7859,29706227946.6019,202930207436.24,229538119984.162,100591042327.088,112.044745057232,110.688581802368,108.629692097897,138.388614560102,108.672009158557,98.1717745930005,114.922122819495,101.728529974231,107.199187857464,106.511929320121,111.474566584111,108.789529224042,105.579017755019,110.958017384871,100.771321684226,107.372942018611,111.384403984885,132.300991429788,146.790501522574,104.676637876554,107.498700856028,103.594656354368,109.82747242569,107.624882767344,109.200109200109,107.544870498588,119.410675116721,108.161695229016,109.183218539311,108.587458148584,107.943293912264,108.126741968608,107.042632369495,108.736626198791,105.947115172383,103.594817159687,146.067825112108,130.278204471753,103.761335896697,136.117387036975,81.0482452712209,123.005391455829,1351296372254.31,379546097300.633,461044767544.531,1802212206814.5,1556508816217.14,694118186379.628,11280814787468.9,19909278416.8575,3423568450957.03,1206164777553.12,23311847750.9394,233210733506.25,2442483452642.5,2927911140916.73,194567373678.099,51005200669.6941,125244126623.289,860854232686.214,2103588360044.94,302391428540.035,1845428048839.1,4444930651964.18,1466038936206.43,41540954817.2039,60071584216.1375,26344565876.8902,1213294467779.98,11340795032.9304,775743675302.734,388159512245.53,178224167087.99,480054118583.367,199038523119.639,89178548717.3324,42709468274.8137,501698263620.663,864313810469.009,346709790458.563
2016-07-01,-58275684539.1344,6028432384.20792,6363243452.05938,-63408884124.215,-54695520049.8056,61630612275.2152,293022317035.547,-48615723.4393586,277320527052.803,24569266469.5639,341116115.999715,-2128014136.15386,-8170801718.91238,-144834307320.881,-1611391808.26586,1436149011.96378,2653372714.15957,-17518744569.4758,-22456838009.6209,18645813414.0091,22759046366.6183,136471801667.015,105118600000.0,-1045775084.77299,3376861230.39144,-33288548.6954912,-31535662037.0,300542507.196193,38156626684.3622,31105578188.4766,-4662724381.9611,-6363000000.0,1011707027.57892,-1829086067.87235,1758966420.29175,13013249146.5039,-21354000000.0,-14944186632.1317,271152836560.501,202662480693.772,359051241755.781,232488824444.589,495747450357.728,443048390064.017,2362097053268.77,13939939819.9925,1458592274325.0,401637009328.906,17725037607.8473,83446464503.9062,774108364253.242,815304691846.949,62624189486.0054,23169362936.2692,109507057001.96,182158298802.029,416787940847.812,371713639723.993,537833599948.242,775051882733.212,630243710500.662,28498914823.207,115238593327.577,16490529213.9902,414495031033.993,12331132058.7243,651561445019.531,149733264441.459,49784689412.298,226401379493.302,80984130312.3324,80879458866.2308,33169954107.1222,219284872891.792,212027217924.647,96085897668.3633,291850364122.4,188716276454.947,355884802917.226,253272712377.634,534115083556.223,370031119305.329,2003260696070.09,13390806128.0645,1204648073431.64,365267176774.219,16894724760.0449,84376236306.25,776983112152.851,859564412420.216,64373439742.7746,23062230960.1501,100014767347.158,178863652305.893,465097595426.184,282073796598.715,485192095144.804,799671850411.581,529869468434.793,28908846550.9062,95691946360.7722,16803736936.4234,439821695268.006,11166586781.701,592155905829.687,123654686369.743,47973639707.8052,216474598753.15,79509937177.2523,79130064372.7859,29706227946.6019,202930207436.24,229538119984.162,100591042327.088,112.044745057232,110.688581802368,108.629692097897,138.388614560102,108.672009158557,98.1717745930005,114.922122819495,101.728529974231,107.199187857464,106.511929320121,111.474566584111,108.789529224042,105.579017755019,110.958017384871,100.771321684226,107.372942018611,111.384403984885,132.300991429788,146.790501522574,104.676637876554,107.498700856028,103.594656354368,109.82747242569,107.624882767344,109.200109200109,107.544870498588,119.410675116721,108.161695229016,109.183218539311,108.587458148584,107.943293912264,108.126741968608,107.042632369495,108.736626198791,105.947115172383,103.594817159687,146.067825112108,130.278204471753,103.761335896697,136.117387036975,81.0482452712209,123.005391455829,1351296372254.31,379546097300.633,461044767544.531,1802212206814.5,1556508816217.14,694118186379.628,11280814787468.9,19909278416.8575,3423568450957.03,1206164777553.12,23311847750.9394,233210733506.25,2442483452642.5,2927911140916.73,194567373678.099,51005200669.6941,125244126623.289,860854232686.214,2103588360044.94,302391428540.035,1845428048839.1,4444930651964.18,1466038936206.43,41540954817.2039,60071584216.1375,26344565876.8902,1213294467779.98,11340795032.9304,775743675302.734,388159512245.53,178224167087.99,480054118583.367,199038523119.639,89178548717.3324,42709468274.8137,501698263620.663,864313810469.009,346709790458.563
2016-10-01,-58275684539.1344,6028432384.20792,6363243452.05938,-63408884124.215,-54695520049.8056,61630612275.2152,293022317035.547,-48615723.4393586,277320527052.803,24569266469.5639,341116115.999715,-2128014136.15386,-8170801718.91238,-144834307320.881,-1611391808.26586,1436149011.96378,2653372714.15957,-17518744569.4758,-22456838009.6209,18645813414.0091,22759046366.6183,136471801667.015,105118600000.0,-1045775084.77299,3376861230.39144,-33288548.6954912,-31535662037.0,300542507.196193,38156626684.3622,31105578188.4766,-4662724381.9611,-6363000000.0,1011707027.57892,-1829086067.87235,1758966420.29175,13013249146.5039,-21354000000.0,-14944186632.1317,271152836560.501,202662480693.772,359051241755.781,232488824444.589,495747450357.728,443048390064.017,2362097053268.77,13939939819.9925,1458592274325.0,401637009328.906,17725037607.8473,83446464503.9062,774108364253.242,815304691846.949,62624189486.0054,23169362936.2692,109507057001.96,182158298802.029,416787940847.812,371713639723.993,537833599948.242,775051882733.212,630243710500.662,28498914823.207,115238593327.577,16490529213.9902,414495031033.993,12331132058.7243,651561445019.531,149733264441.459,49784689412.298,226401379493.302,80984130312.3324,80879458866.2308,33169954107.1222,219284872891.792,212027217924.647,96085897668.3633,291850364122.4,188716276454.947,355884802917.226,253272712377.634,534115083556.223,370031119305.329,2003260696070.09,13390806128.0645,1204648073431.64,365267176774.219,16894724760.0449,84376236306.25,776983112152.851,859564412420.216,64373439742.7746,23062230960.1501,100014767347.158,178863652305.893,465097595426.184,282073796598.715,485192095144.804,799671850411.581,529869468434.793,28908846550.9062,95691946360.7722,16803736936.4234,439821695268.006,11166586781.701,592155905829.687,123654686369.743,47973639707.8052,216474598753.15,79509937177.2523,79130064372.7859,29706227946.6019,202930207436.24,229538119984.162,100591042327.088,112.044745057232,110.688581802368,108.629692097897,138.388614560102,108.672009158557,98.1717745930005,114.922122819495,101.728529974231,107.199187857464,106.511929320121,111.474566584111,108.789529224042,105.579017755019,110.958017384871,100.771321684226,107.372942018611,111.384403984885,132.300991429788,146.790501522574,104.676637876554,107.498700856028,103.594656354368,109.82747242569,107.624882767344,109.200109200109,107.544870498588,119.410675116721,108.161695229016,109.183218539311,108.587458148584,107.943293912264,108.126741968608,107.042632369495,108.736626198791,105.947115172383,103.594817159687,146.067825112108,130.278204471753,103.761335896697,136.117387036975,81.0482452712209,123.005391455829,1351296372254.31,379546097300.633,461044767544.531,1802212206814.5,1556508816217.14,694118186379.628,11280814787468.9,19909278416.8575,3423568450957.03,1206164777553.12,23311847750.9394,233210733506.25,2442483452642.5,2927911140916.73,194567373678.099,51005200669.6941,125244126623.289,860854232686.214,2103588360044.94,302391428540.035,1845428048839.1,4444930651964.18,1466038936206.43,41540954817.2039,60071584216.1375,26344565876.8902,1213294467779.98,11340795032.9304,775743675302.734,388159512245.53,178224167087.99,480054118583.367,199038523119.639,89178548717.3324,42709468274.8137,501698263620.663,864313810469.009,346709790458.563
2017-01-01,-43642992157.1875,10123622307.2766,2646800222.52573,-30528825466.82,-47262580270.0756,50054111398.8543,191337035941.994,-814517573.846768,314857603893.818,39255536855.7633,244688596.091685,-4732908175.51046,-13306414663.5739,-147868520452.342,-3261057769.57991,1296672564.47333,5678295503.87663,-16952255385.0263,-12113787707.3688,-3639557580.45097,46449401209.0655,197049392532.181,97923700000.0,-435985080.49949,4613488256.8958,476331924.20508,-25282312906.9999,-66359745.1614214,57993111529.9869,14765907707.473,-4016161125.37236,-5058000000.0,2940997970.99585,-1280604173.49021,2343966883.32035,9496561214.07979,-22167000000.0,-8521994957.00948,232663011512.861,207329157226.967,377606160656.616,223863343103.297,481357649980.237,459636103721.801,2199974853564.98,14834399466.0297,1472560807845.53,417367780824.515,18537893089.3891,84368155260.7006,778134181664.243,777214710110.264,60206533536.9235,24545876244.1556,111069631883.681,177886012744.865,439642578076.358,379711934245.387,543464412394.32,803489014102.661,601861268514.151,29095247184.8522,118895618024.066,16793194616.7362,409476294705.042,13609158963.5397,644981374821.013,133315000000.0,50322131532.6917,236186977573.962,83254740236.8473,83400999772.7594,34740102172.0518,220653333190.583,200753327384.372,91109021408.9525,261827324555.529,192552851879.041,376759269084.981,216686387069.85,517396012626.09,390368282229.566,1944490534272.25,14424834047.4707,1215609853746.31,368077385209.729,17750100181.8526,86888573648.6384,786690099965.255,828192624115.954,62714655338.1807,23965457747.4143,100427220952.674,170835000830.242,480169055768.282,322754072792.401,483730717980.818,763174802438.923,501960211670.296,28782248191.6343,97891285783.9403,16650471636.2697,432376614131.825,12048978272.5883,558461399908.951,123078452380.952,48778127773.6204,222240229807.22,80804179611.264,81715126559.1352,30915723137.7071,207504289792.387,219548635276.238,89649913398.7817,113.475546305931,111.675472068849,110.773882150291,150.482594206408,110.224670864339,97.7451017375587,117.220567369674,100.274659733349,107.72633665683,106.296138281102,111.640312440465,109.177564613377,105.772580900596,112.076937303495,99.9392992576633,106.164996420902,111.824115424253,136.965666608222,154.054013105394,104.697703812935,107.397634171255,103.462822991738,110.894650313757,108.599453068237,109.517699517699,107.69611443606,122.780095507214,108.856853441984,109.528965398018,112.442312912858,108.640866961892,107.407950711457,107.692806187126,108.171184655469,105.888844744625,104.614469083966,157.424794469357,138.880355009387,101.342225238083,151.699815205029,87.4404017508207,122.940363305373,1206836962281.84,393687359770.273,474271566739.729,1795693482853.01,1527994741907.43,687895460902.713,11456024084962.0,21046462280.5979,3537784107980.55,1243015667917.12,24561027787.7896,238777818792.608,2470407619777.13,2689106566899.61,193097239005.87,52654855638.1057,128983560865.293,931877364037.698,2294796885663.16,305733136180.907,1887111188176.93,5003677627544.24,1499679823909.61,42970749245.0336,62216885435.9488,27117105059.5075,1112233497452.7,12025782885.2772,797163949289.885,370956547619.048,189100085275.23,473259623976.262,206305431241.638,90347173228.6356,44290685824.0682,514218206628.325,869682881593.041,323585509674.481
2017-04-01,-43642992157.1875,10123622307.2766,2646800222.52573,-30528825466.82,-47262580270.0756,50054111398.8543,191337035941.994,-814517573.846768,314857603893.818,39255536855.7633,244688596.091685,-4732908175.51046,-13306414663.5739,-147868520452.342,-3261057769.57991,1296672564.47333,5678295503.87663,-16952255385.0263,-12113787707.3688,-3639557580.45097,46449401209.0655,197049392532.181,97923700000.0,-435985080.49949,4613488256.8958,476331924.20508,-25282312906.9999,-66359745.1614214,57993111529.9869,14765907707.473,-4016161125.37236,-5058000000.0,2940997970.99585,-1280604173.49021,2343966883.32035,9496561214.07979,-22167000000.0,-8521994957.00948,232663011512.861,207329157226.967,377606160656.616,223863343103.297,481357649980.237,459636103721.801,2199974853564.98,14834399466.0297,1472560807845.53,417367780824.515,18537893089.3891,84368155260.7006,778134181664.243,777214710110.264,60206533536.9235,24545876244.1556,111069631883.681,177886012744.865,439642578076.358,379711934245.387,543464412394.32,803489014102.661,601861268514.151,29095247184.8522,118895618024.066,16793194616.7362,409476294705.042,13609158963.5397,644981374821.013,133315000000.0,50322131532.6917,236186977573.962,83254740236.8473,83400999772.7594,34740102172.0518,220653333190.583,200753327384.372,91109021408.9525,261827324555.529,192552851879.041,376759269084.981,216686387069.85,517396012626.09,390368282229.566,1944490534272.25,14424834047.4707,1215609853746.31,368077385209.729,17750100181.8526,86888573648.6384,786690099965.255,828192624115.954,62714655338.1807,23965457747.4143,100427220952.674,170835000830.242,480169055768.282,322754072792.401,483730717980.818,763174802438.923,501960211670.296,28782248191.6343,97891285783.9403,16650471636.2697,432376614131.825,12048978272.5883,558461399908.951,123078452380.952,48778127773.6204,222240229807.22,80804179611.264,81715126559.1352,30915723137.7071,207504289792.387,219548635276.238,89649913398.7817,113.475546305931,111.675472068849,110.773882150291,150.482594206408,110.224670864339,97.7451017375587,117.220567369674,100.274659733349,107.72633665683,106.296138281102,111.640312440465,109.177564613377,105.772580900596,112.076937303495,99.9392992576633,106.164996420902,111.824115424253,136.965666608222,154.054013105394,104.697703812935,107.397634171255,103.462822991738,110.894650313757,108.599453068237,109.517699517699,107.69611443606,122.780095507214,108.856853441984,109.528965398018,112.442312912858,108.640866961892,107.407950711457,107.692806187126,108.171184655469,105.888844744625,104.614469083966,157.424794469357,138.880355009387,101.342225238083,151.699815205029,87.4404017508207,122.940363305373,1206836962281.84,393687359770.273,474271566739.729,1795693482853.01,1527994741907.43,687895460902.713,11456024084962.0,21046462280.5979,3537784107980.55,1243015667917.12,24561027787.7896,238777818792.608,2470407619777.13,2689106566899.61,193097239005.87,52654855638.1057,128983560865.293,931877364037.698,2294796885663.16,305733136180.907,1887111188176.93,5003677627544.24,1499679823909.61,42970749245.0336,62216885435.9488,27117105059.5075,1112233497452.7,12025782885.2772,797163949289.885,370956547619.048,189100085275.23,473259623976.262,206305431241.638,90347173228.6356,44290685824.0682,514218206628.325,869682881593.041,323585509674.481
2017-07-01,-43642992157.1875,10123622307.2766,2646800222.52573,-30528825466.82,-47262580270.0756,50054111398.8543,191337035941.994,-814517573.846768,314857603893.818,39255536855.7633,244688596.091685,-4732908175.51046,-13306414663.5739,-147868520452.342,-3261057769.57991,1296672564.47333,5678295503.87663,-16952255385.0263,-12113787707.3688,-3639557580.45097,46449401209.0655,197049392532.181,97923700000.0,-435985080.49949,4613488256.8958,476331924.20508,-25282312906.9999,-66359745.1614214,57993111529.9869,14765907707.473,-4016161125.37236,-5058000000.0,2940997970.99585,-1280604173.49021,2343966883.32035,9496561214.07979,-22167000000.0,-8521994957.00948,232663011512.861,207329157226.967,377606160656.616,223863343103.297,481357649980.237,459636103721.801,2199974853564.98,14834399466.0297,1472560807845.53,417367780824.515,18537893089.3891,84368155260.7006,778134181664.243,777214710110.264,60206533536.9235,24545876244.1556,111069631883.681,177886012744.865,439642578076.358,379711934245.387,543464412394.32,803489014102.661,601861268514.151,29095247184.8522,118895618024.066,16793194616.7362,409476294705.042,13609158963.5397,644981374821.013,133315000000.0,50322131532.6917,236186977573.962,83254740236.8473,83400999772.7594,34740102172.0518,220653333190.583,200753327384.372,91109021408.9525,261827324555.529,192552851879.041,376759269084.981,216686387069.85,517396012626.09,390368282229.566,1944490534272.25,14424834047.4707,1215609853746.31,368077385209.729,17750100181.8526,86888573648.6384,786690099965.255,828192624115.954,62714655338.1807,23965457747.4143,100427220952.674,170835000830.242,480169055768.282,322754072792.401,483730717980.818,763174802438.923,501960211670.296,28782248191.6343,97891285783.9403,16650471636.2697,432376614131.825,12048978272.5883,558461399908.951,123078452380.952,48778127773.6204,222240229807.22,80804179611.264,81715126559.1352,30915723137.7071,207504289792.387,219548635276.238,89649913398.7817,113.475546305931,111.675472068849,110.773882150291,150.482594206408,110.224670864339,97.7451017375587,117.220567369674,100.274659733349,107.72633665683,106.296138281102,111.640312440465,109.177564613377,105.772580900596,112.076937303495,99.9392992576633,106.164996420902,111.824115424253,136.965666608222,154.054013105394,104.697703812935,107.397634171255,103.462822991738,110.894650313757,108.599453068237,109.517699517699,107.69611443606,122.780095507214,108.856853441984,109.528965398018,112.442312912858,108.640866961892,107.407950711457,107.692806187126,108.171184655469,105.888844744625,104.614469083966,157.424794469357,138.880355009387,101.342225238083,151.699815205029,87.4404017508207,122.940363305373,1206836962281.84,393687359770.273,474271566739.729,1795693482853.01,1527994741907.43,687895460902.713,11456024084962.0,21046462280.5979,3537784107980.55,1243015667917.12,24561027787.7896,238777818792.608,2470407619777.13,2689106566899.61,193097239005.87,52654855638.1057,128983560865.293,931877364037.698,2294796885663.16,305733136180.907,1887111188176.93,5003677627544.24,1499679823909.61,42970749245.0336,62216885435.9488,27117105059.5075,1112233497452.7,12025782885.2772,797163949289.885,370956547619.048,189100085275.23,473259623976.262,206305431241.638,90347173228.6356,44290685824.0682,514218206628.325,869682881593.041,323585509674.481
2017-10-01,-43642992157.1875,10123622307.2766,2646800222.52573,-30528825466.82,-47262580270.0756,50054111398.8543,191337035941.994,-814517573.846768,314857603893.818,39255536855.7633,244688596.091685,-4732908175.51046,-13306414663.5739,-147868520452.342,-3261057769.57991,1296672564.47333,5678295503.87663,-16952255385.0263,-12113787707.3688,-3639557580.45097,46449401209.0655,197049392532.181,97923700000.0,-435985080.49949,4613488256.8958,476331924.20508,-25282312906.9999,-66359745.1614214,57993111529.9869,14765907707.473,-4016161125.37236,-5058000000.0,2940997970.99585,-1280604173.49021,2343966883.32035,9496561214.07979,-22167000000.0,-8521994957.00948,232663011512.861,207329157226.967,377606160656.616,223863343103.297,481357649980.237,459636103721.801,2199974853564.98,14834399466.0297,1472560807845.53,417367780824.515,18537893089.3891,84368155260.7006,778134181664.243,777214710110.264,60206533536.9235,24545876244.1556,111069631883.681,177886012744.865,439642578076.358,379711934245.387,543464412394.32,803489014102.661,601861268514.151,29095247184.8522,118895618024.066,16793194616.7362,409476294705.042,13609158963.5397,644981374821.013,133315000000.0,50322131532.6917,236186977573.962,83254740236.8473,83400999772.7594,34740102172.0518,220653333190.583,200753327384.372,91109021408.9525,261827324555.529,192552851879.041,376759269084.981,216686387069.85,517396012626.09,390368282229.566,1944490534272.25,14424834047.4707,1215609853746.31,368077385209.729,17750100181.8526,86888573648.6384,786690099965.255,828192624115.954,62714655338.1807,23965457747.4143,100427220952.674,170835000830.242,480169055768.282,322754072792.401,483730717980.818,763174802438.923,501960211670.296,28782248191.6343,97891285783.9403,16650471636.2697,432376614131.825,12048978272.5883,558461399908.951,123078452380.952,48778127773.6204,222240229807.22,80804179611.264,81715126559.1352,30915723137.7071,207504289792.387,219548635276.238,89649913398.7817,113.475546305931,111.675472068849,110.773882150291,150.482594206408,110.224670864339,97.7451017375587,117.220567369674,100.274659733349,107.72633665683,106.296138281102,111.640312440465,109.177564613377,105.772580900596,112.076937303495,99.9392992576633,106.164996420902,111.824115424253,136.965666608222,154.054013105394,104.697703812935,107.397634171255,103.462822991738,110.894650313757,108.599453068237,109.517699517699,107.69611443606,122.780095507214,108.856853441984,109.528965398018,112.442312912858,108.640866961892,107.407950711457,107.692806187126,108.171184655469,105.888844744625,104.614469083966,157.424794469357,138.880355009387,101.342225238083,151.699815205029,87.4404017508207,122.940363305373,1206836962281.84,393687359770.273,474271566739.729,1795693482853.01,1527994741907.43,687895460902.713,11456024084962.0,21046462280.5979,3537784107980.55,1243015667917.12,24561027787.7896,238777818792.608,2470407619777.13,2689106566899.61,193097239005.87,52654855638.1057,128983560865.293,931877364037.698,2294796885663.16,305733136180.907,1887111188176.93,5003677627544.24,1499679823909.61,42970749245.0336,62216885435.9488,27117105059.5075,1112233497452.7,12025782885.2772,797163949289.885,370956547619.048,189100085275.23,473259623976.262,206305431241.638,90347173228.6356,44290685824.0682,514218206628.325,869682881593.041,323585509674.481
