Date,Risk_Penalty,HHI_Penalty,IR,HHI,Tracking_Error,CI_Lower,CI_Upper
2016-01-01,1.0,0.2,12.972375921729752,0.10857343938266112,0.005674697145389515,5.7053054008182285,22.214214515336533
2016-01-01,1.0,0.3,13.340454034135563,0.08484563093295444,0.005019114993496172,5.521568523344667,21.99456813980875
2016-01-01,1.0,0.4,13.318695568137528,0.07211501358360224,0.004648525090005514,4.936912815634053,21.346574740879042
2016-01-01,1.0,0.5,13.194659306287594,0.06517545929643154,0.004428749924310397,4.171748721801558,21.77754225224014
2016-01-01,1.0,0.6,13.557961287573134,0.06494336086911921,0.0041901230339282955,6.779655330381846,21.613125669893076
2016-01-01,1.0,0.7,12.961763354006415,0.05907221844354047,0.004200724667914067,4.315815253345579,21.343455773161786
2016-01-01,1.0,0.8,13.587194298387184,0.05962963138172234,0.003874968803042956,7.135702874172099,21.36658936447458
2016-01-01,1.0,0.9,12.65100436970024,0.05867145833960596,0.004054519314154664,5.944402745524676,20.11192281596467
2016-01-01,1.0,1.0,12.8331500003375,0.05833639887188373,0.0038092624559005568,-1.63833843793873,27.31904454497222
2016-01-01,1.5,0.0,12.386016393770534,0.12978059486463678,0.00595469055446948,2.992073183927088,22.910072089137792
2016-01-01,1.5,0.1,11.623278468220246,0.10770879426688319,0.00557818667115182,3.9190411355945725,22.230926616400627
2016-01-01,1.5,0.2,13.071432233262547,0.08084356577084384,0.004903013091985996,2.887714184321233,22.09380831307009
2016-01-01,1.5,0.3,13.39936494329294,0.08288769647397932,0.0049393065286603526,6.145222024084053,22.700589131769153
2016-01-01,1.5,0.4,13.542534943407805,0.07124785331319511,0.00453256450701184,5.376953319306257,22.52342867478628
2016-01-01,1.5,0.5,13.627789045686841,0.06464402444790732,0.0042451979393814425,4.249616921179099,22.753034839312736
2016-01-01,1.5,0.6,12.81353487991385,0.06551728999752743,0.004435333277566802,6.619288438779648,19.95396310522852
2016-01-01,1.5,0.7,13.665636403349787,0.058869253748127987,0.0039394434421526,2.3250661291084627,24.43863494115591
2016-01-01,1.5,0.8,12.865024596905558,0.06003999956813248,0.004057782917871158,3.0432494206551755,22.231093208542234
2016-01-01,1.5,0.9,11.92003284645464,0.05866591119430645,0.004287416892630061,0.43316835788575897,21.630087931405495
2016-01-01,1.5,1.0,12.093907880072628,0.05778105108690618,0.004067788402713894,0.2035769311737517,22.252781863265216
2016-01-01,2.0,0.0,11.501660140603406,0.09239178406788913,0.005239642425893588,4.5197093770635455,20.437037129707257
2016-01-01,2.0,0.1,14.096398838295002,0.10503205654101753,0.004828658764294639,7.493979548604275,23.043412893536903
2016-01-01,2.0,0.2,13.473649304141983,0.10125096267563317,0.005317463748919433,6.168203807021102,23.1455123332206
2016-01-01,2.0,0.3,13.630359846993347,0.08091921952026637,0.004796045540725828,6.296796955194179,23.074452835836595
2016-01-01,2.0,0.4,13.704587224109918,0.06965337448500752,0.004414722680681013,4.8558600733043615,22.36586124843254
2016-01-01,2.0,0.5,13.388504993054498,0.0637328558712396,0.00429271482281102,5.344029057532865,22.378981090789754
2016-01-01,2.0,0.6,12.86916512699012,0.06483787830021134,0.0043744495134507245,6.535035359637789,20.196930333096656
2016-01-01,2.0,0.7,13.760300776198132,0.05841213091979306,0.0038803093006278024,3.9479063927936444,23.909152322479088
2016-01-01,2.0,0.8,13.637468139472675,0.05764744580077464,0.00381451152120171,4.349975602768912,22.021098597398506
2016-01-01,2.0,0.9,13.515926016246862,0.05667126026539302,0.0037944617761545996,-1.8217316209314662,27.851393673193975
2016-01-01,2.0,1.0,13.46569675152473,0.056484450910171395,0.003694218900587544,-2.0256031281664217,29.828249494323856
2016-01-01,2.5,0.0,12.854118200016226,0.10150537000275517,0.004989274404732412,-3.696459646058185,26.878365334754605
2016-01-01,2.5,0.1,13.230008033619038,0.12564986955350327,0.0057645694004986705,6.339422761369092,22.65921810952497
2016-01-01,2.5,0.2,13.41019350960564,0.09743050710936595,0.005273725369174579,6.301104427003747,21.867599231111708
2016-01-01,2.5,0.3,13.776925760121204,0.07884938637263356,0.004678045141239041,6.987655414647113,22.408325216918225
2016-01-01,2.5,0.4,13.685293529717699,0.06873689660987571,0.004386829287732053,5.864947957599198,21.84649327651503
2016-01-01,2.5,0.5,13.886822334960295,0.06276459311926176,0.004069496464638144,4.88416429356295,22.85099692902389
