Date,AUD,BRL,CAD,CHF,CNY,EUR,GBP,HUF,INR,JPY,MXN,NOK,NZD,PLN,SEK,TWD,ZAR
2024-03-11,1.5095900297164917,4.977540016174316,1.348449945449829,0.8775100111961365,7.185200214385986,0.9138299822807312,0.777899980545044,359.5220031738281,82.7520980834961,146.7740020751953,16.803619384765625,10.422829627990723,1.618280053138733,3.931178092956543,10.209489822387695,31.452999114990234,18.79785919189453
2024-03-12,1.5116000175476074,4.977399826049805,1.347749948501587,0.8772500157356262,7.183800220489502,0.9147999882698059,0.7800430059432983,360.6300048828125,82.7782974243164,146.73199462890625,16.798969268798828,10.440799713134766,1.6205400228500366,3.914947986602783,10.23462963104248,31.362199783325195,18.652700424194336
2024-03-13,1.5134780406951904,4.968699932098389,1.349310040473938,0.8773900270462036,7.181000232696533,0.9150999784469604,0.781499981880188,364.8999938964844,82.83509826660156,147.61900329589844,16.784299850463867,10.509550094604492,1.6261199712753296,3.923180103302002,10.231719970703125,31.398799896240234,18.65049934387207
2024-03-14,1.5088419914245605,4.969200134277344,1.3466299772262573,0.8783800005912781,7.186600208282471,0.9128000140190125,0.7811200022697449,361.3810119628906,82.83110046386719,147.62100219726562,16.669330596923828,10.46854019165039,1.622059941291809,3.906179904937744,10.215700149536133,31.406600952148438,18.553699493408203
2024-03-15,1.5199190378189087,4.992700099945068,1.3537700176239014,0.8842700123786926,7.192200183868408,0.9188299775123596,0.7845699787139893,362.93499755859375,82.9655990600586,148.29600524902344,16.701860427856445,10.56527042388916,1.6327099800109863,3.9426910877227783,10.346030235290527,31.525999069213867,18.730600357055664
2024-03-18,1.5248600244522095,4.968047142028809,1.3546099662780762,0.8835899829864502,7.195000171661377,0.9189000129699707,0.7854599952697754,360.6969909667969,82.88890075683594,148.9550018310547,16.720399856567383,10.62279987335205,1.6428500413894653,3.948199987411499,10.362520217895508,31.603700637817383,18.749780654907227
2024-03-19,1.5249700546264648,5.029399871826172,1.3534799814224243,0.8875100016593933,7.197199821472168,0.9196299910545349,0.7857199907302856,363.0,82.86360168457031,149.1439971923828,16.830860137939453,10.641169548034668,1.6440099477767944,3.9731359481811523,10.420980453491211,31.641000747680664,18.943300247192383
2024-03-20,1.5322380065917969,5.03000020980835,1.3573100566864014,0.8885400295257568,7.197999954223633,0.9205300211906433,0.7861999869346619,363.0509948730469,83.04239654541016,151.03500366210938,16.79990005493164,10.638669967651367,1.6531699895858765,3.9690001010894775,10.428239822387695,31.73040008544922,18.908790588378906
2024-03-21,1.5156569480895996,4.96619987487793,1.347190022468567,0.8855500221252441,7.1975998878479,0.9143099784851074,0.7813500165939331,359.927001953125,83.05460357666016,150.75999450683594,16.667699813842773,10.546380043029785,1.6421400308609009,3.940138101577759,10.363249778747559,31.76219940185547,18.672300338745117
2024-03-22,1.5211000442504883,4.9745001792907715,1.3526999950408936,0.8976799845695496,7.198200225830078,0.9206100106239319,0.7897700071334839,362.79998779296875,83.22660064697266,151.63299560546875,16.7268009185791,10.660940170288086,1.653880000114441,3.960599899291992,10.46288013458252,31.882999420166016,18.81909942626953
2024-03-25,1.5347299575805664,5.000899791717529,1.3611500263214111,0.8976200222969055,7.228099822998047,0.925279974937439,0.7937800288200378,367.2929992675781,83.59359741210938,151.30499267578125,16.75830078125,10.750539779663086,1.6693899631500244,3.9964840412139893,10.563159942626953,31.934999465942383,18.985200881958008
2024-03-26,1.5293099880218506,4.9721999168396,1.3584599494934082,0.8994699716567993,7.208399772644043,0.9226599931716919,0.7912700176239014,366.1199951171875,83.41739654541016,151.3730010986328,16.670700073242188,10.71306037902832,1.66621994972229,3.9698829650878906,10.572759628295898,31.733999252319336,18.885700225830078
2024-03-27,1.529289960861206,4.9756999015808105,1.3581000566482544,0.9036499857902527,7.217700004577637,0.9231600165367126,0.7918599843978882,364.7030029296875,83.34549713134766,151.52999877929688,16.63159942626953,10.754599571228027,1.6645599603652954,3.9759790897369385,10.584440231323242,31.885299682617188,18.960399627685547
2024-03-28,1.5332720279693604,4.990300178527832,1.3586000204086304,0.9054999947547913,7.225800037384033,0.924780011177063,0.7925999760627747,365.0199890136719,83.36499786376953,151.28700256347656,16.55069923400879,10.797900199890137,1.6687500476837158,3.986799955368042,10.638039588928223,31.979400634765625,18.924489974975586
2024-03-29,1.534500002861023,5.014100074768066,1.353600025177002,0.9010699987411499,7.226500034332275,0.9264000058174133,0.7919999957084656,365.05999755859375,83.39299774169922,151.44000244140625,16.602840423583984,10.84060001373291,1.6737240552902222,3.9874000549316406,10.687660217285156,32.01810073852539,18.896699905395508
2024-04-01,1.5306899547576904,5.013199806213379,1.3521900177001953,0.9020000100135803,7.220300197601318,0.9265499711036682,0.7913100123405457,365.4949951171875,83.36479949951172,151.3979949951172,16.555450439453125,10.845000267028809,1.6704000234603882,3.9826269149780273,10.677499771118164,31.93400001525879,18.84830093383789
2024-04-02,1.5413299798965454,5.053599834442139,1.3573700189590454,0.9050700068473816,7.229700088500977,0.9313399791717529,0.7971000075340271,367.531005859375,83.40969848632812,151.58099365234375,16.608800888061523,10.962949752807617,1.6799900531768799,3.9961259365081787,10.801790237426758,32.01499938964844,18.944650650024414
2024-04-03,1.535061001777649,5.0644001960754395,1.3564300537109375,0.9078199863433838,7.232399940490723,0.928629994392395,0.7951099872589111,366.3999938964844,83.35030364990234,151.5399932861328,16.54990005493164,10.831520080566406,1.6752099990844727,3.984221935272217,10.738889694213867,32.03900146484375,18.75790023803711
2024-04-04,1.5223020315170288,5.038599967956543,1.3523800373077393,0.9028900265693665,7.234399795532227,0.9226499795913696,0.7904000282287598,362.0199890136719,83.37329864501953,151.58099365234375,16.527000427246094,10.708490371704102,1.6625900268554688,3.9603068828582764,10.640080451965332,31.968700408935547,18.65250015258789
2024-04-05,1.5179799795150757,5.057400226593018,1.354449987411499,0.9015100002288818,7.23390007019043,0.922760009765625,0.7911270260810852,361.7799987792969,83.47779846191406,151.29200744628906,16.573200225830078,10.729530334472656,1.6589800119400024,3.9580769538879395,10.644319534301758,32.04800033569336,18.676809310913086
2024-04-08,1.5220199823379517,5.054900169372559,1.3604099750518799,0.9031699895858765,7.231400012969971,0.9233199954032898,0.7920600175857544,359.6449890136719,83.29679870605469,151.69000244140625,16.45199966430664,10.750900268554688,1.6654200553894043,3.952929973602295,10.648870468139648,32.11119842529297,18.712160110473633
2024-04-09,1.5140049457550049,5.023900032043457,1.3570799827575684,0.9050099849700928,7.229700088500977,0.9204999804496765,0.7899699807167053,358.739990234375,83.26959991455078,151.84300231933594,16.314300537109375,10.674420356750488,1.657170057296753,3.920814037322998,10.553799629211426,32.07279968261719,18.63089942932129
2024-04-10,1.5086369514465332,5.007599830627441,1.3572900295257568,0.9029800295829773,7.2307000160217285,0.9208700060844421,0.7887899875640869,359.302001953125,83.22429656982422,151.77699279785156,16.383310317993164,10.664899826049805,1.648010015487671,3.9284300804138184,10.545299530029297,31.96619987487793,18.42840003967285
2024-04-11,1.5367590188980103,5.066199779510498,1.3687000274658203,0.9130399823188782,7.231500148773193,0.9309499859809875,0.7975999712944031,364.1180114746094,83.4126968383789,152.96400451660156,16.452499389648438,10.836580276489258,1.6737500429153442,3.9679720401763916,10.720999717712402,32.18299865722656,18.77739906311035
2024-04-12,1.5289100408554077,5.090400218963623,1.368690013885498,0.9098299741744995,7.235899925231934,0.9322400093078613,0.7965099811553955,363.18701171875,83.34929656982422,153.19200134277344,16.42609977722168,10.820159912109375,1.6663299798965454,3.9728519916534424,10.721570014953613,32.2244987487793,18.709800720214844
2024-04-15,1.5442099571228027,5.117099761962891,1.3758000135421753,0.9137700200080872,7.235599994659424,0.9390000104904175,0.8024500012397766,368.5400085449219,83.61109924316406,153.2830047607422,16.611080169677734,10.865699768066406,1.681920051574707,4.019890785217285,10.856499671936035,32.25400161743164,18.857799530029297
2024-04-16,1.552191972732544,5.183700084686279,1.3786300420761108,0.9115999937057495,7.236999988555908,0.9411100149154663,0.803380012512207,370.77099609375,83.50599670410156,154.20599365234375,16.694400787353516,10.931400299072266,1.6941100358963013,4.047603130340576,10.876899719238281,32.38880157470703,18.97052001953125
2024-04-17,1.5593810081481934,5.2855000495910645,1.3818800449371338,0.912559986114502,7.236199855804443,0.9414899945259094,0.8044400215148926,371.94000244140625,83.6675033569336,154.697998046875,17.033340454101562,10.968589782714844,1.6971900463104248,4.110723972320557,10.937310218811035,32.49789810180664,19.005800247192383
2024-04-18,1.552839994430542,5.232600212097168,1.3771799802780151,0.9103999733924866,7.237400054931641,0.9372599720954895,0.8029699921607971,368.17999267578125,83.5958023071289,154.3419952392578,16.956300735473633,11.003299713134766,1.6911900043487549,4.0650482177734375,10.940699577331543,32.3380012512207,18.980899810791016
