Date,EWA,EWC,EWG,EWH,EWJ,EWS,EWU,EWW,IJR,MDY,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-01-11,15.5192654465798,22.077955903828776,21.955816366427207,18.806703540880925,47.09432390667212,17.308964759703304,23.631182868132587,36.66811799266865,65.56657739124584,290.2337828254485,231.48432748325223,45.25797013484658,41.160874941605094,45.146552769824474,21.40485615867463,59.61304148699287,58.98146029701654,42.993266100635154,42.820577435448726,77.51845368077419,97.52446152625691
2019-01-18,15.782268521280528,22.68282598239584,21.991560999035926,19.151136214448513,47.4782554914013,17.676362817212116,23.81848157911527,37.40278833080769,66.91780054078484,297.29393596994004,235.34303905350748,45.42715696858009,41.71882942173121,45.689592264636836,22.11161178992344,60.914495928851906,60.03198314498392,43.30620026174314,42.65982463439413,78.6694965657869,98.5344178442864
2019-01-25,15.722539424111229,22.87475925184917,22.299894916937433,19.39601585316836,47.536649459850246,17.500646623355408,23.997585354316477,37.26415172770765,67.4960947614135,301.24282786085917,237.98247070612211,45.93436808010732,41.4690219012526,45.79373295493639,22.671236074993423,61.83692906831258,60.9003785132731,43.615583081322136,43.34960386130758,79.48489028831695,99.45307191181915
2019-02-01,15.933389818037458,23.314693113818702,22.572279076842925,19.71427363972949,47.96763316086301,17.629780600376513,24.33238190364493,37.298134881447794,68.26630686746797,305.39006132366006,240.30626124754681,46.53206234992051,42.052473626032395,46.37416966727121,22.776613013979567,63.211713738304844,61.62982848729524,43.89442290884952,43.4866734217209,79.46284621083956,100.47829221991155
2019-02-08,16.18746244742684,23.5720582528201,22.3595031378663,20.049811773113767,47.77143596367456,17.634663615987208,24.796335496123778,37.578324480885776,69.42179593902871,310.6637778547887,244.60467138188739,46.38162980653554,43.13224898908074,47.06131909609747,22.808698199578537,65.08669173922267,63.659064949263424,44.7529088537436,44.41069292408554,80.37066915732692,101.23893856338987
2019-02-15,16.197174560589286,23.521977444163856,22.09037943064268,20.325517673229122,47.78433995003433,17.686880516884628,24.815455574502966,36.33455625590026,70.65017628543478,315.9513025661644,247.19836409034306,46.875652242635375,43.045836415949836,47.28645474621883,22.887813891520885,66.54437210079422,64.65090529010648,45.277115296502025,45.07961967424476,81.14931469252225,102.2756685468967
2019-02-22,16.436384225413587,24.14470372302347,22.647337514579768,20.8048739130004,48.61216275454531,18.017181611325576,25.277943975932043,36.81123754502113,72.67565149415881,321.9295551935987,250.60413530459883,48.27967791306119,43.182163244735925,48.4782360603633,23.28217832192928,67.65358080691809,65.53866061099573,45.591836249016325,45.59792128723228,82.22608089914569,103.78275478609935
2019-03-01,16.610135313063996,24.291892712272496,22.964187498954537,20.95576357004402,48.76753657666439,17.89086380796293,25.47216882221589,36.847406131249656,72.44459361872302,322.373732660709,252.07949585106863,48.53824472812822,43.236450280835555,48.27537581199998,23.37304855165542,68.56886970694015,66.67121563610947,45.37626993969435,45.98583053753906,82.26783741062529,104.01669580839943
2019-03-08,16.607414946551692,23.943516302301994,22.876303578676055,20.764143103493428,48.012566413643015,17.698900089906694,25.412077392714668,35.44686002622985,70.58267695110625,317.1548036528514,250.14111888859816,47.87024503463605,43.49245509130033,48.04583568364769,23.08208363578195,67.0955756276606,66.12013154250232,45.16123010244798,46.36604625618919,80.88248813557152,103.48377729384708
2019-03-15,16.590323302502235,24.115960948370557,22.904894988241995,20.83084637946497,48.03125281625836,17.623018727444485,25.64073663084177,35.56402541216498,70.23711190736341,317.1011316518145,252.73351707883867,48.564792776267765,44.206653939666865,48.079369776141974,23.2298628625211,66.54259376035515,67.57107015426811,45.66526441975758,47.177239586006394,81.37461101225526,103.52213679525855
